1.0489 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.3490 	INFO 	Loaded monitor calibration from ['2021_05_25 17:40']
6.3586 	WARNING 	User requested fullscreen with size [1680 1050], but screen is actually [1440, 900]. Using actual size
7.0593 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdb6e94da90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fdb6e469710>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0595 	EXP 	window1: mouseVisible = True
7.0595 	EXP 	window1: recordFrameIntervals = False
7.2244 	EXP 	window1: recordFrameIntervals = True
7.4076 	DEBUG 	Screen (0) actual frame rate measured at 60.22
7.4076 	EXP 	window1: recordFrameIntervals = False
8.1710 	INFO 	keyboard.Keyboard is using ptb backend.
8.2257 	EXP 	Created insructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='insructions', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
8.4177 	INFO 	keyboard.Keyboard is using ptb backend.
