"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"spanish","english",5,-0.477407366220971,0
"2",2,1,"spanish","english",5,-0.504133601656288,0
"3",3,1,"spanish","english",5,0.535153147961823,0
"4",4,1,"spanish","english",5,-0.358360598137537,0
"5",5,1,"spanish","english",5,-0.305279979855363,0
"6",6,1,"spanish","english",5,-0.466191159284405,0
"7",7,1,"spanish","english",5,0.0592371491136158,0
"8",8,1,"spanish","english",5,-0.469569128332324,0
"9",9,1,"spanish","english",5,0.133744865272105,0
"10",10,1,"spanish","english",5,0.545199371339147,0
"11",1,2,"spanish","english",5,-0.477407366220971,0
"12",2,2,"spanish","english",5,-0.504133601656288,0
"13",3,2,"spanish","english",5,0.535153147961823,0
"14",4,2,"spanish","english",5,-0.358360598137537,0
"15",5,2,"spanish","english",5,-0.305279979855363,0
"16",6,2,"spanish","english",5,-0.466191159284405,0
"17",7,2,"spanish","english",5,0.0592371491136158,0
"18",8,2,"spanish","english",5,-0.469569128332324,0
"19",9,2,"spanish","english",5,0.133744865272105,0
"20",10,2,"spanish","english",5,0.545199371339147,0
"21",1,3,"spanish","english",5,-0.477407366220971,0
"22",2,3,"spanish","english",5,-0.504133601656288,0
"23",3,3,"spanish","english",5,0.535153147961823,0
"24",4,3,"spanish","english",5,-0.358360598137537,0
"25",5,3,"spanish","english",5,-0.305279979855363,0
"26",6,3,"spanish","english",5,-0.466191159284405,0
"27",7,3,"spanish","english",5,0.0592371491136158,0
"28",8,3,"spanish","english",5,-0.469569128332324,0
"29",9,3,"spanish","english",5,0.133744865272105,0
"30",10,3,"spanish","english",5,0.545199371339147,0
"31",1,4,"spanish","english",5,-0.477407366220971,0
"32",2,4,"spanish","english",5,-0.504133601656288,0
"33",3,4,"spanish","english",5,0.535153147961823,0
"34",4,4,"spanish","english",5,-0.358360598137537,0
"35",5,4,"spanish","english",5,-0.305279979855363,0
"36",6,4,"spanish","english",5,-0.466191159284405,0
"37",7,4,"spanish","english",5,0.0592371491136158,0
"38",8,4,"spanish","english",5,-0.469569128332324,0
"39",9,4,"spanish","english",5,0.133744865272105,0
"40",10,4,"spanish","english",5,0.545199371339147,0
"41",1,5,"spanish","english",5,-0.477407366220971,0
"42",2,5,"spanish","english",5,-0.504133601656288,0
"43",3,5,"spanish","english",5,0.535153147961823,0
"44",4,5,"spanish","english",5,-0.358360598137537,0
"45",5,5,"spanish","english",5,-0.305279979855363,0
"46",6,5,"spanish","english",5,-0.466191159284405,0
"47",7,5,"spanish","english",5,0.0592371491136158,0
"48",8,5,"spanish","english",5,-0.469569128332324,0
"49",9,5,"spanish","english",5,0.133744865272105,0
"50",10,5,"spanish","english",5,0.545199371339147,0
"51",1,6,"spanish","english",5,-0.477407366220971,0
"52",2,6,"spanish","english",5,-0.504133601656288,0
"53",3,6,"spanish","english",5,0.535153147961823,0
"54",4,6,"spanish","english",5,-0.358360598137537,0
"55",5,6,"spanish","english",5,-0.305279979855363,0
"56",6,6,"spanish","english",5,-0.466191159284405,0
"57",7,6,"spanish","english",5,0.0592371491136158,0
"58",8,6,"spanish","english",5,-0.469569128332324,0
"59",9,6,"spanish","english",5,0.133744865272105,0
"60",10,6,"spanish","english",5,0.545199371339147,0
"61",1,7,"spanish","english",5,-0.477407366220971,0
"62",2,7,"spanish","english",5,-0.504133601656288,0
"63",3,7,"spanish","english",5,0.535153147961823,0
"64",4,7,"spanish","english",5,-0.358360598137537,0
"65",5,7,"spanish","english",5,-0.305279979855363,0
"66",6,7,"spanish","english",5,-0.466191159284405,0
"67",7,7,"spanish","english",5,0.0592371491136158,0
"68",8,7,"spanish","english",5,-0.469569128332324,0
"69",9,7,"spanish","english",5,0.133744865272105,0
"70",10,7,"spanish","english",5,0.545199371339147,0
"71",1,8,"spanish","english",5,-0.477407366220971,0
"72",2,8,"spanish","english",5,-0.504133601656288,0
"73",3,8,"spanish","english",5,0.535153147961823,0
"74",4,8,"spanish","english",5,-0.358360598137537,0
"75",5,8,"spanish","english",5,-0.305279979855363,0
"76",6,8,"spanish","english",5,-0.466191159284405,0
"77",7,8,"spanish","english",5,0.0592371491136158,0
"78",8,8,"spanish","english",5,-0.469569128332324,0
"79",9,8,"spanish","english",5,0.133744865272105,0
"80",10,8,"spanish","english",5,0.545199371339147,0
