"","word","participant","language","l1","step","u0s","b0","u0p","logodds","probability","response"
"1",1,"1","english","english",1,-0.981482755969398,-0.847297860387204,-0.838898822361078,-2.66767943871768,0.0649076721736869,0
"2",2,"1","english","english",1,-0.389330090808874,-0.847297860387204,-0.838898822361078,-2.07552677355716,0.111498343908788,0
"3",3,"1","english","english",1,-0.141630770953199,-0.847297860387204,-0.838898822361078,-1.82782745370148,0.138497288721978,0
"4",4,"1","english","english",1,-0.944281484612712,-0.847297860387204,-0.838898822361078,-2.63047816736099,0.0672024698422841,0
"5",5,"1","english","english",1,-0.105489408134804,-0.847297860387204,-0.838898822361078,-1.79168609088309,0.142866128196079,0
"6",6,"1","english","english",1,0.392987846667567,-0.847297860387204,-0.838898822361078,-1.29320883608072,0.215310177253551,1
"7",7,"1","english","english",1,0.44319695683208,-0.847297860387204,-0.838898822361078,-1.2429997259162,0.223914271665735,1
"8",8,"1","english","english",1,-0.426936975115263,-0.847297860387204,-0.838898822361078,-2.11313365786355,0.107826837533486,0
"9",9,"1","english","english",1,0.890674910763459,-0.847297860387204,-0.838898822361078,-0.795521771984824,0.310984269321817,0
"10",10,"1","english","english",1,-0.894308506349354,-0.847297860387204,-0.838898822361078,-2.58050518909764,0.0704036606129752,0
"11",1,"2","english","english",1,-0.981482755969398,-0.847297860387204,0.724946083719088,-1.10383453263751,0.249022108175565,0
"12",2,"2","english","english",1,-0.389330090808874,-0.847297860387204,0.724946083719088,-0.51168186747699,0.374799339369295,0
"13",3,"2","english","english",1,-0.141630770953199,-0.847297860387204,0.724946083719088,-0.263982547621315,0.434384963018476,0
"14",4,"2","english","english",1,-0.944281484612712,-0.847297860387204,0.724946083719088,-1.06663326128083,0.256043871861921,0
"15",5,"2","english","english",1,-0.105489408134804,-0.847297860387204,0.724946083719088,-0.22784118480292,0.443284839706773,0
"16",6,"2","english","english",1,0.392987846667567,-0.847297860387204,0.724946083719088,0.270636069999451,0.56724905255401,1
"17",7,"2","english","english",1,0.44319695683208,-0.847297860387204,0.724946083719088,0.320845180163964,0.57953021521064,0
"18",8,"2","english","english",1,-0.426936975115263,-0.847297860387204,0.724946083719088,-0.549288751783379,0.366029439749273,0
"19",9,"2","english","english",1,0.890674910763459,-0.847297860387204,0.724946083719088,0.768323134095343,0.683158042388228,0
"20",10,"2","english","english",1,-0.894308506349354,-0.847297860387204,0.724946083719088,-1.01666028301747,0.265678447214489,1
"21",1,"3","english","english",1,-0.981482755969398,-0.847297860387204,0.455377134579377,-1.37340348177722,0.202070519266781,0
"22",2,"3","english","english",1,-0.389330090808874,-0.847297860387204,0.455377134579377,-0.781250816616701,0.314050369073978,0
"23",3,"3","english","english",1,-0.141630770953199,-0.847297860387204,0.455377134579377,-0.533551496761026,0.369688939407426,1
"24",4,"3","english","english",1,-0.944281484612712,-0.847297860387204,0.455377134579377,-1.33620221042054,0.208135297439969,1
"25",5,"3","english","english",1,-0.105489408134804,-0.847297860387204,0.455377134579377,-0.497410133942631,0.378149489684964,1
"26",6,"3","english","english",1,0.392987846667567,-0.847297860387204,0.455377134579377,0.00106712085974037,0.500266780189619,0
"27",7,"3","english","english",1,0.44319695683208,-0.847297860387204,0.455377134579377,0.0512762310242534,0.512816249783385,1
"28",8,"3","english","english",1,-0.426936975115263,-0.847297860387204,0.455377134579377,-0.81885770092309,0.306006192066246,1
"29",9,"3","english","english",1,0.890674910763459,-0.847297860387204,0.455377134579377,0.498754184955632,0.622166515407115,1
"30",10,"3","english","english",1,-0.894308506349354,-0.847297860387204,0.455377134579377,-1.28622923215718,0.216491736222719,0
"31",1,"4","english","english",1,-0.981482755969398,-0.847297860387204,-0.60141032061235,-2.43019093696895,0.0808992690417254,0
"32",2,"4","english","english",1,-0.389330090808874,-0.847297860387204,-0.60141032061235,-1.83803827180843,0.137283467943717,0
"33",3,"4","english","english",1,-0.141630770953199,-0.847297860387204,-0.60141032061235,-1.59033895195275,0.169336214113443,0
"34",4,"4","english","english",1,-0.944281484612712,-0.847297860387204,-0.60141032061235,-2.39298966561227,0.0837088339870313,0
"35",5,"4","english","english",1,-0.105489408134804,-0.847297860387204,-0.60141032061235,-1.55419758913436,0.174480832502136,0
"36",6,"4","english","english",1,0.392987846667567,-0.847297860387204,-0.60141032061235,-1.05572033433199,0.258128153445805,0
"37",7,"4","english","english",1,0.44319695683208,-0.847297860387204,-0.60141032061235,-1.00551122416747,0.267859229750785,0
"38",8,"4","english","english",1,-0.426936975115263,-0.847297860387204,-0.60141032061235,-1.87564515611482,0.132889881146217,0
"39",9,"4","english","english",1,0.890674910763459,-0.847297860387204,-0.60141032061235,-0.558033270236095,0.364002645045489,0
"40",10,"4","english","english",1,-0.894308506349354,-0.847297860387204,-0.60141032061235,-2.34301668734891,0.0876224462965569,0
