"","word","participant","language","l1","u0p","u0w","b0","logodds","probability","response"
"1","pampe",1,"german","english",-0.690108368507105,-0.459319502154153,0.847297860387203,-0.302130010274055,0.425036867220295,0
"2","palme",1,"german","english",-0.690108368507105,-0.791438159253267,0.847297860387203,-0.634248667373169,0.346547790569704,0
"3","pak",1,"german","english",-0.690108368507105,-0.0725585592593573,0.847297860387203,0.0846309326207408,0.52114511385713,0
"4","pampe",2,"german","english",0.809154551135357,-0.459319502154153,0.847297860387203,1.19713290936841,0.768014351390513,1
"5","palme",2,"german","english",0.809154551135357,-0.791438159253267,0.847297860387203,0.865014252269294,0.703707209654615,0
"6","pak",2,"german","english",0.809154551135357,-0.0725585592593573,0.847297860387203,1.5838938522632,0.829755275713244,1
"7","pampe",3,"german","english",0.228426534992845,-0.459319502154153,0.847297860387203,0.616404893225895,0.649400456735303,1
"8","palme",3,"german","english",0.228426534992845,-0.791438159253267,0.847297860387203,0.284286236126781,0.570596737072706,1
"9","pak",3,"german","english",0.228426534992845,-0.0725585592593573,0.847297860387203,1.00316583612069,0.731680564292004,0
"10","pampe",4,"german","english",0.661165133940599,-0.459319502154153,0.847297860387203,1.04914349217365,0.740610392254653,1
"11","palme",4,"german","english",0.661165133940599,-0.791438159253267,0.847297860387203,0.717024835074535,0.671951529335561,0
"12","pak",4,"german","english",0.661165133940599,-0.0725585592593573,0.847297860387203,1.43590443506845,0.807819628415019,1
"13","pampe",5,"german","english",-0.302909070548848,-0.459319502154153,0.847297860387203,0.0850692876842022,0.521254505611792,1
"14","palme",5,"german","english",-0.302909070548848,-0.791438159253267,0.847297860387203,-0.247049369414911,0.438549882601987,1
"15","pak",5,"german","english",-0.302909070548848,-0.0725585592593573,0.847297860387203,0.471830230578998,0.615816855841217,0
"16","pampe",6,"german","english",1.5748845303978,-0.459319502154153,0.847297860387203,1.96286288863085,0.876842448807292,1
"17","palme",6,"german","english",1.5748845303978,-0.791438159253267,0.847297860387203,1.63074423153173,0.836271565529238,1
"18","pak",6,"german","english",1.5748845303978,-0.0725585592593573,0.847297860387203,2.34962383152564,0.912904323041974,1
"19","pampe",7,"german","english",0.740769738383291,-0.459319502154153,0.847297860387203,1.12874809661634,0.755607790769467,1
"20","palme",7,"german","english",0.740769738383291,-0.791438159253267,0.847297860387203,0.796629439517228,0.689253024277063,1
"21","pak",7,"german","english",0.740769738383291,-0.0725585592593573,0.847297860387203,1.51550903951114,0.819876211595447,1
"22","pampe",8,"german","english",-0.460501370219758,-0.459319502154153,0.847297860387203,-0.0725230119867075,0.481877189515717,1
"23","palme",8,"german","english",-0.460501370219758,-0.791438159253267,0.847297860387203,-0.404641669085821,0.400197641628778,0
"24","pak",8,"german","english",-0.460501370219758,-0.0725585592593573,0.847297860387203,0.314237930908088,0.577919353503664,1
"25","pampe",9,"german","english",2.29934058988205,-0.459319502154153,0.847297860387203,2.6873189481151,0.936274204173361,1
"26","palme",9,"german","english",2.29934058988205,-0.791438159253267,0.847297860387203,2.35520029101599,0.913346687737031,1
"27","pak",9,"german","english",2.29934058988205,-0.0725585592593573,0.847297860387203,3.0740798910099,0.955810813550742,1
"28","pampe",10,"german","english",-1.46556888068621,-0.459319502154153,0.847297860387203,-1.07759052245316,0.253962258670226,0
"29","palme",10,"german","english",-1.46556888068621,-0.791438159253267,0.847297860387203,-1.40970917955227,0.196279930437109,0
"30","pak",10,"german","english",-1.46556888068621,-0.0725585592593573,0.847297860387203,-0.690829579558363,0.333848554560385,0
"31","pampe",11,"german","english",-0.185214755016324,-0.459319502154153,0.847297860387203,0.202763603216726,0.550517940280136,0
"32","palme",11,"german","english",-0.185214755016324,-0.791438159253267,0.847297860387203,-0.129355053882388,0.467706254187118,1
"33","pak",11,"german","english",-0.185214755016324,-0.0725585592593573,0.847297860387203,0.589524546111522,0.643256047060192,1
"34","pampe",12,"german","english",0.526443110376065,-0.459319502154153,0.847297860387203,0.914421468609115,0.713904079231482,1
"35","palme",12,"german","english",0.526443110376065,-0.791438159253267,0.847297860387203,0.582302811510001,0.641597110923542,1
"36","pak",12,"german","english",0.526443110376065,-0.0725585592593573,0.847297860387203,1.30118241150391,0.786033913705748,1
"37","pampe",13,"german","english",0.514644418687654,-0.459319502154153,0.847297860387203,0.902622776920704,0.711488185740415,1
"38","palme",13,"german","english",0.514644418687654,-0.791438159253267,0.847297860387203,0.57050411982159,0.638879490027716,1
"39","pak",13,"german","english",0.514644418687654,-0.0725585592593573,0.847297860387203,1.2893837198155,0.784042859096039,1
"40","pampe",14,"german","english",-1.66215483191002,-0.459319502154153,0.847297860387203,-1.27417647367697,0.218543147003249,0
"41","palme",14,"german","english",-1.66215483191002,-0.791438159253267,0.847297860387203,-1.60629513077608,0.167103621510739,0
"42","pak",14,"german","english",-1.66215483191002,-0.0725585592593573,0.847297860387203,-0.887415530782173,0.291643458949461,0
"43","pampe",15,"german","english",1.78125223833521,-0.459319502154153,0.847297860387203,2.16923059656826,0.897452178650064,1
"44","palme",15,"german","english",1.78125223833521,-0.791438159253267,0.847297860387203,1.83711193946914,0.862606783427564,1
"45","pak",15,"german","english",1.78125223833521,-0.0725585592593573,0.847297860387203,2.55599153946305,0.92797500184909,1
"46","pampe",16,"german","english",-0.735306912321911,-0.459319502154153,0.847297860387203,-0.347328554088861,0.41403038930778,1
"47","palme",16,"german","english",-0.735306912321911,-0.791438159253267,0.847297860387203,-0.679447211187975,0.336384690496088,0
"48","pak",16,"german","english",-0.735306912321911,-0.0725585592593573,0.847297860387203,0.0394323888059348,0.509856820026213,1
"49","pampe",17,"german","english",1.41851773753041,-0.459319502154153,0.847297860387203,1.80649609576347,0.858937862282754,1
"50","palme",17,"german","english",1.41851773753041,-0.791438159253267,0.847297860387203,1.47437743866435,0.813721823542332,1
"51","pak",17,"german","english",1.41851773753041,-0.0725585592593573,0.847297860387203,2.19325703865826,0.899642354399034,1
"52","pampe",18,"german","english",0.168125472570151,-0.459319502154153,0.847297860387203,0.556103830803201,0.635550563521046,1
"53","palme",18,"german","english",0.168125472570151,-0.791438159253267,0.847297860387203,0.223985173704088,0.555763353824809,0
"54","pak",18,"german","english",0.168125472570151,-0.0725585592593573,0.847297860387203,0.942864773697997,0.719677964971523,1
"55","pampe",19,"german","english",-1.5455030442756,-0.459319502154153,0.847297860387203,-1.15752468604255,0.239117353515521,0
"56","palme",19,"german","english",-1.5455030442756,-0.791438159253267,0.847297860387203,-1.48964334314166,0.183975265696341,0
"57","pak",19,"german","english",-1.5455030442756,-0.0725585592593573,0.847297860387203,-0.770763743147754,0.316313916445171,0
"58","pampe",20,"german","english",0.996755317846423,-0.459319502154153,0.847297860387203,1.38473367607947,0.799750173474086,1
"59","palme",20,"german","english",0.996755317846423,-0.791438159253267,0.847297860387203,1.05261501898036,0.741276738343788,0
"60","pak",20,"german","english",0.996755317846423,-0.0725585592593573,0.847297860387203,1.77149461897427,0.854643443066388,1
"61","pampe",21,"german","english",0.80722052134505,-0.459319502154153,0.847297860387203,1.1951988795781,0.767669589977384,1
"62","palme",21,"german","english",0.80722052134505,-0.791438159253267,0.847297860387203,0.863080222478987,0.703303799112116,0
"63","pak",21,"german","english",0.80722052134505,-0.0725585592593573,0.847297860387203,1.5819598224729,0.829481897581507,1
"64","pampe",22,"german","english",-1.10967355280228,-0.459319502154153,0.847297860387203,-0.721695194569226,0.327019798814803,0
"65","palme",22,"german","english",-1.10967355280228,-0.791438159253267,0.847297860387203,-1.05381385166834,0.258493409399527,0
"66","pak",22,"german","english",-1.10967355280228,-0.0725585592593573,0.847297860387203,-0.33493425167443,0.417040530295035,1
"67","pampe",23,"german","english",-0.293046045269464,-0.459319502154153,0.847297860387203,0.0949323129635859,0.523715270462706,1
"68","palme",23,"german","english",-0.293046045269464,-0.791438159253267,0.847297860387203,-0.237186344135528,0.4409798480497,0
"69","pak",23,"german","english",-0.293046045269464,-0.0725585592593573,0.847297860387203,0.481693255858382,0.618147632684835,0
"70","pampe",24,"german","english",-1.59851419595247,-0.459319502154153,0.847297860387203,-1.21053583771942,0.229606254375052,0
"71","palme",24,"german","english",-1.59851419595247,-0.791438159253267,0.847297860387203,-1.54265449481853,0.176149720627056,0
"72","pak",24,"german","english",-1.59851419595247,-0.0725585592593573,0.847297860387203,-0.823774894824624,0.304962942550213,1
"73","pampe",25,"german","english",-0.0552990002217671,-0.459319502154153,0.847297860387203,0.332679358011283,0.582411162747741,0
"74","palme",25,"german","english",-0.0552990002217671,-0.791438159253267,0.847297860387203,0.000560700912169421,0.50014017522437,1
"75","pak",25,"german","english",-0.0552990002217671,-0.0725585592593573,0.847297860387203,0.719440300906079,0.672483755606617,0
"76","pampe",26,"german","english",1.90671019029511,-0.459319502154153,0.847297860387203,2.29468854852816,0.908436190506461,1
"77","palme",26,"german","english",1.90671019029511,-0.791438159253267,0.847297860387203,1.96256989142905,0.876810804613488,1
"78","pak",26,"german","english",1.90671019029511,-0.0725585592593573,0.847297860387203,2.68144949142296,0.935923106057158,1
"79","pampe",27,"german","english",0.824192603287721,-0.459319502154153,0.847297860387203,1.21217096152077,0.770682850246885,1
"80","palme",27,"german","english",0.824192603287721,-0.791438159253267,0.847297860387203,0.880052304421658,0.706833059737543,1
"81","pak",27,"german","english",0.824192603287721,-0.0725585592593573,0.847297860387203,1.59893190441557,0.831869051101159,1
"82","pampe",28,"german","english",-0.643061021550113,-0.459319502154153,0.847297860387203,-0.255082663317063,0.436572880356426,0
"83","palme",28,"german","english",-0.643061021550113,-0.791438159253267,0.847297860387203,-0.587201320416176,0.357277258693414,0
"84","pak",28,"german","english",-0.643061021550113,-0.0725585592593573,0.847297860387203,0.131678279577733,0.532872085726662,1
"85","pampe",29,"german","english",-1.49202652046898,-0.459319502154153,0.847297860387203,-1.10404816223593,0.248982159425525,0
"86","palme",29,"german","english",-1.49202652046898,-0.791438159253267,0.847297860387203,-1.43616681933505,0.192139640484671,0
"87","pak",29,"german","english",-1.49202652046898,-0.0725585592593573,0.847297860387203,-0.717287219341137,0.327990635209292,0
"88","pampe",30,"german","english",1.03853528650489,-0.459319502154153,0.847297860387203,1.42651364473794,0.806357519943872,1
"89","palme",30,"german","english",1.03853528650489,-0.791438159253267,0.847297860387203,1.09439498763883,0.749208422650242,1
"90","pak",30,"german","english",1.03853528650489,-0.0725585592593573,0.847297860387203,1.81327458763274,0.859757172269561,1
"91","pampe",31,"german","english",-0.109035245724923,-0.459319502154153,0.847297860387203,0.278943112508128,0.569287094867441,0
"92","palme",31,"german","english",-0.109035245724923,-0.791438159253267,0.847297860387203,-0.0531755445909861,0.486709245492146,1
"93","pak",31,"german","english",-0.109035245724923,-0.0725585592593573,0.847297860387203,0.665704055402924,0.66054055895843,0
"94","pampe",32,"german","english",-0.20475564436522,-0.459319502154153,0.847297860387203,0.183222713867831,0.545677963661528,0
"95","palme",32,"german","english",-0.20475564436522,-0.791438159253267,0.847297860387203,-0.148895943231283,0.462844633387132,0
"96","pak",32,"german","english",-0.20475564436522,-0.0725585592593573,0.847297860387203,0.569983656762627,0.638759404023557,0
"97","pampe",33,"german","english",-1.02104125545732,-0.459319502154153,0.847297860387203,-0.633062897224265,0.346816359925956,1
"98","palme",33,"german","english",-1.02104125545732,-0.791438159253267,0.847297860387203,-0.965181554323379,0.275841961700982,0
"99","pak",33,"german","english",-1.02104125545732,-0.0725585592593573,0.847297860387203,-0.246301954329469,0.438733922490745,0
"100","pampe",34,"german","english",-0.876807007270744,-0.459319502154153,0.847297860387203,-0.488828649037694,0.380169546804714,0
"101","palme",34,"german","english",-0.876807007270744,-0.791438159253267,0.847297860387203,-0.820947306136807,0.305562610100836,1
"102","pak",34,"german","english",-0.876807007270744,-0.0725585592593573,0.847297860387203,-0.102067706142898,0.474505202965602,0
"103","pampe",35,"german","english",-1.17460410726209,-0.459319502154153,0.847297860387203,-0.786625749029038,0.312893645326236,0
"104","palme",35,"german","english",-1.17460410726209,-0.791438159253267,0.847297860387203,-1.11874440612815,0.246244257588106,0
"105","pak",35,"german","english",-1.17460410726209,-0.0725585592593573,0.847297860387203,-0.399864806134242,0.401344822099882,1
"106","pampe",36,"german","english",-0.378646148341711,-0.459319502154153,0.847297860387203,0.00933220989133915,0.502333035540826,0
"107","palme",36,"german","english",-0.378646148341711,-0.791438159253267,0.847297860387203,-0.322786447207774,0.419996819818787,1
"108","pak",36,"german","english",-0.378646148341711,-0.0725585592593573,0.847297860387203,0.396093152786135,0.597748637234328,1
"109","pampe",37,"german","english",1.2473209185517,-0.459319502154153,0.847297860387203,1.63529927678475,0.836894293928342,1
"110","palme",37,"german","english",1.2473209185517,-0.791438159253267,0.847297860387203,1.30318061968564,0.786369789466597,1
"111","pak",37,"german","english",1.2473209185517,-0.0725585592593573,0.847297860387203,2.02206021967955,0.883093872247463,1
"112","pampe",38,"german","english",-0.0373866341625343,-0.459319502154153,0.847297860387203,0.350591724070516,0.586761063104719,0
"113","palme",38,"german","english",-0.0373866341625343,-0.791438159253267,0.847297860387203,0.0184730669714023,0.504618135413754,0
"114","pak",38,"german","english",-0.0373866341625343,-0.0725585592593573,0.847297860387203,0.737352666965312,0.67641668635156,1
"115","pampe",39,"german","english",1.21419854402726,-0.459319502154153,0.847297860387203,1.60217690226031,0.832322417382561,1
"116","palme",39,"german","english",1.21419854402726,-0.791438159253267,0.847297860387203,1.27005824516119,0.780752718360194,1
"117","pak",39,"german","english",1.21419854402726,-0.0725585592593573,0.847297860387203,1.9889378451551,0.879630721369602,1
"118","pampe",40,"german","english",-0.582698686874484,-0.459319502154153,0.847297860387203,-0.194720328641433,0.45147314973056,1
"119","palme",40,"german","english",-0.582698686874484,-0.791438159253267,0.847297860387203,-0.526838985740547,0.371254445690167,1
"120","pak",40,"german","english",-0.582698686874484,-0.0725585592593573,0.847297860387203,0.192040614253363,0.547863146102112,1
"121","pampe",41,"german","english",0.852781513465444,-0.459319502154153,0.847297860387203,1.24075987169849,0.775696253240293,1
"122","palme",41,"german","english",0.852781513465444,-0.791438159253267,0.847297860387203,0.90864121459938,0.71272203277717,0
"123","pak",41,"german","english",0.852781513465444,-0.0725585592593573,0.847297860387203,1.62752081459329,0.835829732119082,1
"124","pampe",42,"german","english",-1.11459140758108,-0.459319502154153,0.847297860387203,-0.726613049348031,0.325938410016225,0
"125","palme",42,"german","english",-1.11459140758108,-0.791438159253267,0.847297860387203,-1.05873170644714,0.25755190183648,0
"126","pak",42,"german","english",-1.11459140758108,-0.0725585592593573,0.847297860387203,-0.339852106453235,0.415845402622547,0
"127","pampe",43,"german","english",-0.214362282747057,-0.459319502154153,0.847297860387203,0.173616075485993,0.543295320882498,0
"128","palme",43,"german","english",-0.214362282747057,-0.791438159253267,0.847297860387203,-0.158502581613121,0.460457106521293,1
"129","pak",43,"german","english",-0.214362282747057,-0.0725585592593573,0.847297860387203,0.560377018380789,0.636539770571423,0
"130","pampe",44,"german","english",-1.03346796804678,-0.459319502154153,0.847297860387203,-0.64548960981373,0.344006662028443,1
"131","palme",44,"german","english",-1.03346796804678,-0.791438159253267,0.847297860387203,-0.977608266912844,0.273366613474802,0
"132","pak",44,"german","english",-1.03346796804678,-0.0725585592593573,0.847297860387203,-0.258728666918934,0.435676255669306,0
"133","pampe",45,"german","english",-0.688658291942712,-0.459319502154153,0.847297860387203,-0.300679933709662,0.42539127616075,1
"134","palme",45,"german","english",-0.688658291942712,-0.791438159253267,0.847297860387203,-0.632798590808776,0.346876236943554,0
"135","pak",45,"german","english",-0.688658291942712,-0.0725585592593573,0.847297860387203,0.0860810091851341,0.521506973487268,0
"136","pampe",46,"german","english",-2.4689967944944,-0.459319502154153,0.847297860387203,-2.08101843626135,0.110955463917231,0
"137","palme",46,"german","english",-2.4689967944944,-0.791438159253267,0.847297860387203,-2.41313709336046,0.082176397414179,0
"138","pak",46,"german","english",-2.4689967944944,-0.0725585592593573,0.847297860387203,-1.69425749336655,0.155216758526701,0
"139","pampe",47,"german","english",1.56670818055812,-0.459319502154153,0.847297860387203,1.95468653879118,0.875956762640465,1
"140","palme",47,"german","english",1.56670818055812,-0.791438159253267,0.847297860387203,1.62256788169206,0.835148967683038,1
"141","pak",47,"german","english",1.56670818055812,-0.0725585592593573,0.847297860387203,2.34144748168597,0.912252022738017,1
"142","pampe",48,"german","english",-0.553802353440653,-0.459319502154153,0.847297860387203,-0.165823995207603,0.458638735739755,0
"143","palme",48,"german","english",-0.553802353440653,-0.791438159253267,0.847297860387203,-0.497942652306716,0.378024274813165,1
"144","pak",48,"german","english",-0.553802353440653,-0.0725585592593573,0.847297860387203,0.220936947687193,0.555010648575273,1
"145","pampe",49,"german","english",-0.238724610414014,-0.459319502154153,0.847297860387203,0.149253747819036,0.537244322619401,1
"146","palme",49,"german","english",-0.238724610414014,-0.791438159253267,0.847297860387203,-0.182864909280077,0.454410742383441,0
"147","pak",49,"german","english",-0.238724610414014,-0.0725585592593573,0.847297860387203,0.536014690713832,0.630884847187023,1
"148","pampe",50,"german","english",-1.46870040532627,-0.459319502154153,0.847297860387203,-1.08072204709321,0.25336940027426,0
"149","palme",50,"german","english",-1.46870040532627,-0.791438159253267,0.847297860387203,-1.41284070419233,0.195786389338969,0
"150","pak",50,"german","english",-1.46870040532627,-0.0725585592593573,0.847297860387203,-0.693961104198419,0.333152485956316,0
"151","pampe",51,"german","english",0.709347427431883,-0.459319502154153,0.847297860387203,1.09732578566493,0.749758703112893,1
"152","palme",51,"german","english",0.709347427431883,-0.791438159253267,0.847297860387203,0.76520712856582,0.682483188626072,0
"153","pak",51,"german","english",0.709347427431883,-0.0725585592593573,0.847297860387203,1.48408672855973,0.815189063517886,1
"154","pampe",52,"german","english",-1.16099853022132,-0.459319502154153,0.847297860387203,-0.773020171988273,0.315826144822631,1
"155","palme",52,"german","english",-1.16099853022132,-0.791438159253267,0.847297860387203,-1.10513882908739,0.248778271423318,0
"156","pak",52,"german","english",-1.16099853022132,-0.0725585592593573,0.847297860387203,-0.386259229093477,0.404618138549313,0
"157","pampe",53,"german","english",1.42129106558762,-0.459319502154153,0.847297860387203,1.80926942382067,0.859273554344065,1
"158","palme",53,"german","english",1.42129106558762,-0.791438159253267,0.847297860387203,1.47715076672156,0.81414183507321,0
"159","pak",53,"german","english",1.42129106558762,-0.0725585592593573,0.847297860387203,2.19603036671547,0.899892469691377,1
"160","pampe",54,"german","english",-0.948172855748971,-0.459319502154153,0.847297860387203,-0.560194497515921,0.363502457940699,0
"161","palme",54,"german","english",-0.948172855748971,-0.791438159253267,0.847297860387203,-0.892313154615035,0.290632704279161,1
"162","pak",54,"german","english",-0.948172855748971,-0.0725585592593573,0.847297860387203,-0.173433554621125,0.456749967558887,0
"163","pampe",55,"german","english",-0.830513871126109,-0.459319502154153,0.847297860387203,-0.442535512893058,0.391136973402016,1
"164","palme",55,"german","english",-0.830513871126109,-0.791438159253267,0.847297860387203,-0.774654169992172,0.315473176849156,0
"165","pak",55,"german","english",-0.830513871126109,-0.0725585592593573,0.847297860387203,-0.0557745699982623,0.486059971036352,0
"166","pampe",56,"german","english",1.3137728247526,-0.459319502154153,0.847297860387203,1.70175118298565,0.845763311109758,0
"167","palme",56,"german","english",1.3137728247526,-0.791438159253267,0.847297860387203,1.36963252588653,0.79732077610939,1
"168","pak",56,"german","english",1.3137728247526,-0.0725585592593573,0.847297860387203,2.08851212588044,0.88978159396422,1
"169","pampe",57,"german","english",-1.08264687626271,-0.459319502154153,0.847297860387203,-0.694668518029664,0.332995344104531,1
"170","palme",57,"german","english",-1.08264687626271,-0.791438159253267,0.847297860387203,-1.02678717512878,0.263707451218369,0
"171","pak",57,"german","english",-1.08264687626271,-0.0725585592593573,0.847297860387203,-0.307907575134868,0.423625558034856,1
"172","pampe",58,"german","english",1.4816072846722,-0.459319502154153,0.847297860387203,1.86958564290525,0.866410325618425,1
"173","palme",58,"german","english",1.4816072846722,-0.791438159253267,0.847297860387203,1.53746698580614,0.823096197747279,1
"174","pak",58,"german","english",1.4816072846722,-0.0725585592593573,0.847297860387203,2.25634658580005,0.905196574402926,1
"175","pampe",59,"german","english",0.909372928859305,-0.459319502154153,0.847297860387203,1.29735128709236,0.78538887150964,1
"176","palme",59,"german","english",0.909372928859305,-0.791438159253267,0.847297860387203,0.965232629993241,0.72416824070937,1
"177","pak",59,"german","english",0.909372928859305,-0.0725585592593573,0.847297860387203,1.68411222998715,0.843448290622049,1
"178","pampe",60,"german","english",0.0130342712367413,-0.459319502154153,0.847297860387203,0.401012629469792,0.598930930892206,0
"179","palme",60,"german","english",0.0130342712367413,-0.791438159253267,0.847297860387203,0.068893972370678,0.517216683888449,0
"180","pak",60,"german","english",0.0130342712367413,-0.0725585592593573,0.847297860387203,0.787773572364588,0.687353073590196,1
"181","pampe",61,"german","english",0.911254514404286,-0.459319502154153,0.847297860387203,1.29923287263734,0.785705848454371,1
