"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"2",2,1,"hungarian","english",3,0.293702247282278,-0.847297860387204
"3",3,1,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"4",4,1,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"5",5,1,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"6",6,1,"hungarian","english",3,0.247734862509403,-0.847297860387204
"7",7,1,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"8",8,1,"hungarian","english",3,0.176406132941662,-0.847297860387204
"9",9,1,"hungarian","english",3,0.597110416175228,-0.847297860387204
"10",10,1,"hungarian","english",3,0.3563497919051,-0.847297860387204
"11",1,2,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"12",2,2,"hungarian","english",3,0.293702247282278,-0.847297860387204
"13",3,2,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"14",4,2,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"15",5,2,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"16",6,2,"hungarian","english",3,0.247734862509403,-0.847297860387204
"17",7,2,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"18",8,2,"hungarian","english",3,0.176406132941662,-0.847297860387204
"19",9,2,"hungarian","english",3,0.597110416175228,-0.847297860387204
"20",10,2,"hungarian","english",3,0.3563497919051,-0.847297860387204
"21",1,3,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"22",2,3,"hungarian","english",3,0.293702247282278,-0.847297860387204
"23",3,3,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"24",4,3,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"25",5,3,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"26",6,3,"hungarian","english",3,0.247734862509403,-0.847297860387204
"27",7,3,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"28",8,3,"hungarian","english",3,0.176406132941662,-0.847297860387204
"29",9,3,"hungarian","english",3,0.597110416175228,-0.847297860387204
"30",10,3,"hungarian","english",3,0.3563497919051,-0.847297860387204
"31",1,4,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"32",2,4,"hungarian","english",3,0.293702247282278,-0.847297860387204
"33",3,4,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"34",4,4,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"35",5,4,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"36",6,4,"hungarian","english",3,0.247734862509403,-0.847297860387204
"37",7,4,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"38",8,4,"hungarian","english",3,0.176406132941662,-0.847297860387204
"39",9,4,"hungarian","english",3,0.597110416175228,-0.847297860387204
"40",10,4,"hungarian","english",3,0.3563497919051,-0.847297860387204
"41",1,5,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"42",2,5,"hungarian","english",3,0.293702247282278,-0.847297860387204
"43",3,5,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"44",4,5,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"45",5,5,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"46",6,5,"hungarian","english",3,0.247734862509403,-0.847297860387204
"47",7,5,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"48",8,5,"hungarian","english",3,0.176406132941662,-0.847297860387204
"49",9,5,"hungarian","english",3,0.597110416175228,-0.847297860387204
"50",10,5,"hungarian","english",3,0.3563497919051,-0.847297860387204
"51",1,6,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"52",2,6,"hungarian","english",3,0.293702247282278,-0.847297860387204
"53",3,6,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"54",4,6,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"55",5,6,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"56",6,6,"hungarian","english",3,0.247734862509403,-0.847297860387204
"57",7,6,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"58",8,6,"hungarian","english",3,0.176406132941662,-0.847297860387204
"59",9,6,"hungarian","english",3,0.597110416175228,-0.847297860387204
"60",10,6,"hungarian","english",3,0.3563497919051,-0.847297860387204
"61",1,7,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"62",2,7,"hungarian","english",3,0.293702247282278,-0.847297860387204
"63",3,7,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"64",4,7,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"65",5,7,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"66",6,7,"hungarian","english",3,0.247734862509403,-0.847297860387204
"67",7,7,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"68",8,7,"hungarian","english",3,0.176406132941662,-0.847297860387204
"69",9,7,"hungarian","english",3,0.597110416175228,-0.847297860387204
"70",10,7,"hungarian","english",3,0.3563497919051,-0.847297860387204
"71",1,8,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"72",2,8,"hungarian","english",3,0.293702247282278,-0.847297860387204
"73",3,8,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"74",4,8,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"75",5,8,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"76",6,8,"hungarian","english",3,0.247734862509403,-0.847297860387204
"77",7,8,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"78",8,8,"hungarian","english",3,0.176406132941662,-0.847297860387204
"79",9,8,"hungarian","english",3,0.597110416175228,-0.847297860387204
"80",10,8,"hungarian","english",3,0.3563497919051,-0.847297860387204
"81",1,9,"hungarian","english",3,-0.666530345231452,-0.847297860387204
"82",2,9,"hungarian","english",3,0.293702247282278,-0.847297860387204
"83",3,9,"hungarian","english",3,-0.406542331830446,-0.847297860387204
"84",4,9,"hungarian","english",3,-0.0388810279639099,-0.847297860387204
"85",5,9,"hungarian","english",3,0.0829504720997416,-0.847297860387204
"86",6,9,"hungarian","english",3,0.247734862509403,-0.847297860387204
"87",7,9,"hungarian","english",3,-0.0698703862819143,-0.847297860387204
"88",8,9,"hungarian","english",3,0.176406132941662,-0.847297860387204
