"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"hungarian","english",5,0.406608119057745,0
"2",2,1,"hungarian","english",5,-0.473309883626238,0
"3",3,1,"hungarian","english",5,-0.724459560851889,0
"4",4,1,"hungarian","english",5,0.996093697258426,0
"5",5,1,"hungarian","english",5,-0.405002996463015,0
"6",6,1,"hungarian","english",5,-0.502349539899225,0
"7",7,1,"hungarian","english",5,0.894558287709053,0
"8",8,1,"hungarian","english",5,0.282383885871624,0
"9",9,1,"hungarian","english",5,1.04828058997587,0
"10",10,1,"hungarian","english",5,-0.179156871703462,0
"11",1,2,"hungarian","english",5,0.406608119057745,0
"12",2,2,"hungarian","english",5,-0.473309883626238,0
"13",3,2,"hungarian","english",5,-0.724459560851889,0
"14",4,2,"hungarian","english",5,0.996093697258426,0
"15",5,2,"hungarian","english",5,-0.405002996463015,0
"16",6,2,"hungarian","english",5,-0.502349539899225,0
"17",7,2,"hungarian","english",5,0.894558287709053,0
"18",8,2,"hungarian","english",5,0.282383885871624,0
"19",9,2,"hungarian","english",5,1.04828058997587,0
"20",10,2,"hungarian","english",5,-0.179156871703462,0
"21",1,3,"hungarian","english",5,0.406608119057745,0
"22",2,3,"hungarian","english",5,-0.473309883626238,0
"23",3,3,"hungarian","english",5,-0.724459560851889,0
"24",4,3,"hungarian","english",5,0.996093697258426,0
"25",5,3,"hungarian","english",5,-0.405002996463015,0
"26",6,3,"hungarian","english",5,-0.502349539899225,0
"27",7,3,"hungarian","english",5,0.894558287709053,0
"28",8,3,"hungarian","english",5,0.282383885871624,0
"29",9,3,"hungarian","english",5,1.04828058997587,0
"30",10,3,"hungarian","english",5,-0.179156871703462,0
"31",1,4,"hungarian","english",5,0.406608119057745,0
"32",2,4,"hungarian","english",5,-0.473309883626238,0
"33",3,4,"hungarian","english",5,-0.724459560851889,0
"34",4,4,"hungarian","english",5,0.996093697258426,0
"35",5,4,"hungarian","english",5,-0.405002996463015,0
"36",6,4,"hungarian","english",5,-0.502349539899225,0
"37",7,4,"hungarian","english",5,0.894558287709053,0
"38",8,4,"hungarian","english",5,0.282383885871624,0
"39",9,4,"hungarian","english",5,1.04828058997587,0
"40",10,4,"hungarian","english",5,-0.179156871703462,0
"41",1,5,"hungarian","english",5,0.406608119057745,0
"42",2,5,"hungarian","english",5,-0.473309883626238,0
"43",3,5,"hungarian","english",5,-0.724459560851889,0
"44",4,5,"hungarian","english",5,0.996093697258426,0
"45",5,5,"hungarian","english",5,-0.405002996463015,0
"46",6,5,"hungarian","english",5,-0.502349539899225,0
"47",7,5,"hungarian","english",5,0.894558287709053,0
"48",8,5,"hungarian","english",5,0.282383885871624,0
"49",9,5,"hungarian","english",5,1.04828058997587,0
"50",10,5,"hungarian","english",5,-0.179156871703462,0
"51",1,6,"hungarian","english",5,0.406608119057745,0
"52",2,6,"hungarian","english",5,-0.473309883626238,0
"53",3,6,"hungarian","english",5,-0.724459560851889,0
"54",4,6,"hungarian","english",5,0.996093697258426,0
"55",5,6,"hungarian","english",5,-0.405002996463015,0
"56",6,6,"hungarian","english",5,-0.502349539899225,0
"57",7,6,"hungarian","english",5,0.894558287709053,0
"58",8,6,"hungarian","english",5,0.282383885871624,0
"59",9,6,"hungarian","english",5,1.04828058997587,0
"60",10,6,"hungarian","english",5,-0.179156871703462,0
"61",1,7,"hungarian","english",5,0.406608119057745,0
"62",2,7,"hungarian","english",5,-0.473309883626238,0
"63",3,7,"hungarian","english",5,-0.724459560851889,0
"64",4,7,"hungarian","english",5,0.996093697258426,0
"65",5,7,"hungarian","english",5,-0.405002996463015,0
"66",6,7,"hungarian","english",5,-0.502349539899225,0
"67",7,7,"hungarian","english",5,0.894558287709053,0
"68",8,7,"hungarian","english",5,0.282383885871624,0
"69",9,7,"hungarian","english",5,1.04828058997587,0
"70",10,7,"hungarian","english",5,-0.179156871703462,0
"71",1,8,"hungarian","english",5,0.406608119057745,0
"72",2,8,"hungarian","english",5,-0.473309883626238,0
"73",3,8,"hungarian","english",5,-0.724459560851889,0
"74",4,8,"hungarian","english",5,0.996093697258426,0
"75",5,8,"hungarian","english",5,-0.405002996463015,0
"76",6,8,"hungarian","english",5,-0.502349539899225,0
"77",7,8,"hungarian","english",5,0.894558287709053,0
"78",8,8,"hungarian","english",5,0.282383885871624,0
"79",9,8,"hungarian","english",5,1.04828058997587,0
"80",10,8,"hungarian","english",5,-0.179156871703462,0
"81",1,9,"hungarian","english",5,0.406608119057745,0
"82",2,9,"hungarian","english",5,-0.473309883626238,0
"83",3,9,"hungarian","english",5,-0.724459560851889,0
"84",4,9,"hungarian","english",5,0.996093697258426,0
"85",5,9,"hungarian","english",5,-0.405002996463015,0
"86",6,9,"hungarian","english",5,-0.502349539899225,0
"87",7,9,"hungarian","english",5,0.894558287709053,0
"88",8,9,"hungarian","english",5,0.282383885871624,0
"89",9,9,"hungarian","english",5,1.04828058997587,0
"90",10,9,"hungarian","english",5,-0.179156871703462,0
"91",1,10,"hungarian","english",5,0.406608119057745,0
"92",2,10,"hungarian","english",5,-0.473309883626238,0
"93",3,10,"hungarian","english",5,-0.724459560851889,0
"94",4,10,"hungarian","english",5,0.996093697258426,0
"95",5,10,"hungarian","english",5,-0.405002996463015,0
"96",6,10,"hungarian","english",5,-0.502349539899225,0
"97",7,10,"hungarian","english",5,0.894558287709053,0
"98",8,10,"hungarian","english",5,0.282383885871624,0
"99",9,10,"hungarian","english",5,1.04828058997587,0
"100",10,10,"hungarian","english",5,-0.179156871703462,0
"101",1,11,"hungarian","english",5,0.406608119057745,0
"102",2,11,"hungarian","english",5,-0.473309883626238,0
"103",3,11,"hungarian","english",5,-0.724459560851889,0
"104",4,11,"hungarian","english",5,0.996093697258426,0
"105",5,11,"hungarian","english",5,-0.405002996463015,0
"106",6,11,"hungarian","english",5,-0.502349539899225,0
"107",7,11,"hungarian","english",5,0.894558287709053,0
"108",8,11,"hungarian","english",5,0.282383885871624,0
"109",9,11,"hungarian","english",5,1.04828058997587,0
"110",10,11,"hungarian","english",5,-0.179156871703462,0
"111",1,12,"hungarian","english",5,0.406608119057745,0
"112",2,12,"hungarian","english",5,-0.473309883626238,0
"113",3,12,"hungarian","english",5,-0.724459560851889,0
"114",4,12,"hungarian","english",5,0.996093697258426,0
"115",5,12,"hungarian","english",5,-0.405002996463015,0
"116",6,12,"hungarian","english",5,-0.502349539899225,0
"117",7,12,"hungarian","english",5,0.894558287709053,0
"118",8,12,"hungarian","english",5,0.282383885871624,0
"119",9,12,"hungarian","english",5,1.04828058997587,0
"120",10,12,"hungarian","english",5,-0.179156871703462,0
"121",1,13,"hungarian","english",5,0.406608119057745,0
"122",2,13,"hungarian","english",5,-0.473309883626238,0
"123",3,13,"hungarian","english",5,-0.724459560851889,0
"124",4,13,"hungarian","english",5,0.996093697258426,0
"125",5,13,"hungarian","english",5,-0.405002996463015,0
"126",6,13,"hungarian","english",5,-0.502349539899225,0
"127",7,13,"hungarian","english",5,0.894558287709053,0
"128",8,13,"hungarian","english",5,0.282383885871624,0
"129",9,13,"hungarian","english",5,1.04828058997587,0
"130",10,13,"hungarian","english",5,-0.179156871703462,0
"131",1,14,"hungarian","english",5,0.406608119057745,0
"132",2,14,"hungarian","english",5,-0.473309883626238,0
"133",3,14,"hungarian","english",5,-0.724459560851889,0
"134",4,14,"hungarian","english",5,0.996093697258426,0
"135",5,14,"hungarian","english",5,-0.405002996463015,0
"136",6,14,"hungarian","english",5,-0.502349539899225,0
"137",7,14,"hungarian","english",5,0.894558287709053,0
"138",8,14,"hungarian","english",5,0.282383885871624,0
