"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"english","english",3,0.486127857352817,0
"2",2,1,"english","english",3,0.716092313515191,0
"3",3,1,"english","english",3,-0.0315924077734706,0
"4",4,1,"english","english",3,0.0118402507867845,0
"5",5,1,"english","english",3,0.201146074479997,0
"6",6,1,"english","english",3,0.545309604355073,0
"7",7,1,"english","english",3,-1.16324031570154,0
"8",8,1,"english","english",3,-0.243017227073858,0
"9",9,1,"english","english",3,-0.371562957729273,0
"10",10,1,"english","english",3,-0.08913972366736,0
"11",1,2,"english","english",3,0.486127857352817,0
"12",2,2,"english","english",3,0.716092313515191,0
"13",3,2,"english","english",3,-0.0315924077734706,0
"14",4,2,"english","english",3,0.0118402507867845,0
"15",5,2,"english","english",3,0.201146074479997,0
"16",6,2,"english","english",3,0.545309604355073,0
"17",7,2,"english","english",3,-1.16324031570154,0
"18",8,2,"english","english",3,-0.243017227073858,0
"19",9,2,"english","english",3,-0.371562957729273,0
"20",10,2,"english","english",3,-0.08913972366736,0
"21",1,3,"english","english",3,0.486127857352817,0
"22",2,3,"english","english",3,0.716092313515191,0
"23",3,3,"english","english",3,-0.0315924077734706,0
"24",4,3,"english","english",3,0.0118402507867845,0
"25",5,3,"english","english",3,0.201146074479997,0
"26",6,3,"english","english",3,0.545309604355073,0
"27",7,3,"english","english",3,-1.16324031570154,0
"28",8,3,"english","english",3,-0.243017227073858,0
"29",9,3,"english","english",3,-0.371562957729273,0
"30",10,3,"english","english",3,-0.08913972366736,0
"31",1,4,"english","english",3,0.486127857352817,0
"32",2,4,"english","english",3,0.716092313515191,0
"33",3,4,"english","english",3,-0.0315924077734706,0
"34",4,4,"english","english",3,0.0118402507867845,0
"35",5,4,"english","english",3,0.201146074479997,0
"36",6,4,"english","english",3,0.545309604355073,0
"37",7,4,"english","english",3,-1.16324031570154,0
"38",8,4,"english","english",3,-0.243017227073858,0
"39",9,4,"english","english",3,-0.371562957729273,0
"40",10,4,"english","english",3,-0.08913972366736,0
"41",1,5,"english","english",3,0.486127857352817,0
"42",2,5,"english","english",3,0.716092313515191,0
"43",3,5,"english","english",3,-0.0315924077734706,0
"44",4,5,"english","english",3,0.0118402507867845,0
"45",5,5,"english","english",3,0.201146074479997,0
"46",6,5,"english","english",3,0.545309604355073,0
"47",7,5,"english","english",3,-1.16324031570154,0
"48",8,5,"english","english",3,-0.243017227073858,0
"49",9,5,"english","english",3,-0.371562957729273,0
"50",10,5,"english","english",3,-0.08913972366736,0
"51",1,6,"english","english",3,0.486127857352817,0
"52",2,6,"english","english",3,0.716092313515191,0
"53",3,6,"english","english",3,-0.0315924077734706,0
"54",4,6,"english","english",3,0.0118402507867845,0
"55",5,6,"english","english",3,0.201146074479997,0
"56",6,6,"english","english",3,0.545309604355073,0
"57",7,6,"english","english",3,-1.16324031570154,0
"58",8,6,"english","english",3,-0.243017227073858,0
"59",9,6,"english","english",3,-0.371562957729273,0
"60",10,6,"english","english",3,-0.08913972366736,0
"61",1,7,"english","english",3,0.486127857352817,0
"62",2,7,"english","english",3,0.716092313515191,0
"63",3,7,"english","english",3,-0.0315924077734706,0
"64",4,7,"english","english",3,0.0118402507867845,0
"65",5,7,"english","english",3,0.201146074479997,0
"66",6,7,"english","english",3,0.545309604355073,0
"67",7,7,"english","english",3,-1.16324031570154,0
"68",8,7,"english","english",3,-0.243017227073858,0
"69",9,7,"english","english",3,-0.371562957729273,0
"70",10,7,"english","english",3,-0.08913972366736,0
"71",1,8,"english","english",3,0.486127857352817,0
"72",2,8,"english","english",3,0.716092313515191,0
"73",3,8,"english","english",3,-0.0315924077734706,0
"74",4,8,"english","english",3,0.0118402507867845,0
"75",5,8,"english","english",3,0.201146074479997,0
"76",6,8,"english","english",3,0.545309604355073,0
"77",7,8,"english","english",3,-1.16324031570154,0
"78",8,8,"english","english",3,-0.243017227073858,0
"79",9,8,"english","english",3,-0.371562957729273,0
"80",10,8,"english","english",3,-0.08913972366736,0
"81",1,9,"english","english",3,0.486127857352817,0
"82",2,9,"english","english",3,0.716092313515191,0
"83",3,9,"english","english",3,-0.0315924077734706,0
"84",4,9,"english","english",3,0.0118402507867845,0
"85",5,9,"english","english",3,0.201146074479997,0
"86",6,9,"english","english",3,0.545309604355073,0
"87",7,9,"english","english",3,-1.16324031570154,0
"88",8,9,"english","english",3,-0.243017227073858,0
"89",9,9,"english","english",3,-0.371562957729273,0
"90",10,9,"english","english",3,-0.08913972366736,0
"91",1,10,"english","english",3,0.486127857352817,0
"92",2,10,"english","english",3,0.716092313515191,0
"93",3,10,"english","english",3,-0.0315924077734706,0
"94",4,10,"english","english",3,0.0118402507867845,0
"95",5,10,"english","english",3,0.201146074479997,0
"96",6,10,"english","english",3,0.545309604355073,0
"97",7,10,"english","english",3,-1.16324031570154,0
"98",8,10,"english","english",3,-0.243017227073858,0
"99",9,10,"english","english",3,-0.371562957729273,0
"100",10,10,"english","english",3,-0.08913972366736,0
"101",1,11,"english","english",3,0.486127857352817,0
"102",2,11,"english","english",3,0.716092313515191,0
"103",3,11,"english","english",3,-0.0315924077734706,0
"104",4,11,"english","english",3,0.0118402507867845,0
"105",5,11,"english","english",3,0.201146074479997,0
"106",6,11,"english","english",3,0.545309604355073,0
"107",7,11,"english","english",3,-1.16324031570154,0
"108",8,11,"english","english",3,-0.243017227073858,0
"109",9,11,"english","english",3,-0.371562957729273,0
"110",10,11,"english","english",3,-0.08913972366736,0
"111",1,12,"english","english",3,0.486127857352817,0
"112",2,12,"english","english",3,0.716092313515191,0
"113",3,12,"english","english",3,-0.0315924077734706,0
"114",4,12,"english","english",3,0.0118402507867845,0
"115",5,12,"english","english",3,0.201146074479997,0
"116",6,12,"english","english",3,0.545309604355073,0
"117",7,12,"english","english",3,-1.16324031570154,0
"118",8,12,"english","english",3,-0.243017227073858,0
"119",9,12,"english","english",3,-0.371562957729273,0
"120",10,12,"english","english",3,-0.08913972366736,0
"121",1,13,"english","english",3,0.486127857352817,0
"122",2,13,"english","english",3,0.716092313515191,0
