"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"french","english",5,0.750489755828691,0
"2",2,1,"french","english",5,-0.0233225870866122,0
"3",3,1,"french","english",5,0.0205500297344517,0
"4",4,1,"french","english",5,-0.0134809204181039,0
"5",5,1,"french","english",5,0.59527326873883,0
"6",6,1,"french","english",5,-0.400170203790105,0
"7",7,1,"french","english",5,-0.273757489350794,0
"8",8,1,"french","english",5,-0.626972093356271,0
"9",9,1,"french","english",5,-0.254456826066757,0
"10",10,1,"french","english",5,1.31030751889616,0
"11",1,2,"french","english",5,0.750489755828691,0
"12",2,2,"french","english",5,-0.0233225870866122,0
"13",3,2,"french","english",5,0.0205500297344517,0
"14",4,2,"french","english",5,-0.0134809204181039,0
"15",5,2,"french","english",5,0.59527326873883,0
"16",6,2,"french","english",5,-0.400170203790105,0
"17",7,2,"french","english",5,-0.273757489350794,0
"18",8,2,"french","english",5,-0.626972093356271,0
"19",9,2,"french","english",5,-0.254456826066757,0
"20",10,2,"french","english",5,1.31030751889616,0
"21",1,3,"french","english",5,0.750489755828691,0
"22",2,3,"french","english",5,-0.0233225870866122,0
"23",3,3,"french","english",5,0.0205500297344517,0
"24",4,3,"french","english",5,-0.0134809204181039,0
"25",5,3,"french","english",5,0.59527326873883,0
"26",6,3,"french","english",5,-0.400170203790105,0
"27",7,3,"french","english",5,-0.273757489350794,0
"28",8,3,"french","english",5,-0.626972093356271,0
"29",9,3,"french","english",5,-0.254456826066757,0
"30",10,3,"french","english",5,1.31030751889616,0
"31",1,4,"french","english",5,0.750489755828691,0
"32",2,4,"french","english",5,-0.0233225870866122,0
"33",3,4,"french","english",5,0.0205500297344517,0
"34",4,4,"french","english",5,-0.0134809204181039,0
"35",5,4,"french","english",5,0.59527326873883,0
"36",6,4,"french","english",5,-0.400170203790105,0
"37",7,4,"french","english",5,-0.273757489350794,0
"38",8,4,"french","english",5,-0.626972093356271,0
"39",9,4,"french","english",5,-0.254456826066757,0
"40",10,4,"french","english",5,1.31030751889616,0
"41",1,5,"french","english",5,0.750489755828691,0
"42",2,5,"french","english",5,-0.0233225870866122,0
"43",3,5,"french","english",5,0.0205500297344517,0
"44",4,5,"french","english",5,-0.0134809204181039,0
"45",5,5,"french","english",5,0.59527326873883,0
"46",6,5,"french","english",5,-0.400170203790105,0
"47",7,5,"french","english",5,-0.273757489350794,0
"48",8,5,"french","english",5,-0.626972093356271,0
"49",9,5,"french","english",5,-0.254456826066757,0
"50",10,5,"french","english",5,1.31030751889616,0
"51",1,6,"french","english",5,0.750489755828691,0
"52",2,6,"french","english",5,-0.0233225870866122,0
"53",3,6,"french","english",5,0.0205500297344517,0
"54",4,6,"french","english",5,-0.0134809204181039,0
"55",5,6,"french","english",5,0.59527326873883,0
"56",6,6,"french","english",5,-0.400170203790105,0
"57",7,6,"french","english",5,-0.273757489350794,0
"58",8,6,"french","english",5,-0.626972093356271,0
"59",9,6,"french","english",5,-0.254456826066757,0
"60",10,6,"french","english",5,1.31030751889616,0
"61",1,7,"french","english",5,0.750489755828691,0
"62",2,7,"french","english",5,-0.0233225870866122,0
"63",3,7,"french","english",5,0.0205500297344517,0
"64",4,7,"french","english",5,-0.0134809204181039,0
"65",5,7,"french","english",5,0.59527326873883,0
"66",6,7,"french","english",5,-0.400170203790105,0
"67",7,7,"french","english",5,-0.273757489350794,0
"68",8,7,"french","english",5,-0.626972093356271,0
"69",9,7,"french","english",5,-0.254456826066757,0
"70",10,7,"french","english",5,1.31030751889616,0
"71",1,8,"french","english",5,0.750489755828691,0
"72",2,8,"french","english",5,-0.0233225870866122,0
"73",3,8,"french","english",5,0.0205500297344517,0
"74",4,8,"french","english",5,-0.0134809204181039,0
"75",5,8,"french","english",5,0.59527326873883,0
"76",6,8,"french","english",5,-0.400170203790105,0
"77",7,8,"french","english",5,-0.273757489350794,0
"78",8,8,"french","english",5,-0.626972093356271,0
"79",9,8,"french","english",5,-0.254456826066757,0
"80",10,8,"french","english",5,1.31030751889616,0
"81",1,9,"french","english",5,0.750489755828691,0
"82",2,9,"french","english",5,-0.0233225870866122,0
"83",3,9,"french","english",5,0.0205500297344517,0
"84",4,9,"french","english",5,-0.0134809204181039,0
"85",5,9,"french","english",5,0.59527326873883,0
"86",6,9,"french","english",5,-0.400170203790105,0
"87",7,9,"french","english",5,-0.273757489350794,0
"88",8,9,"french","english",5,-0.626972093356271,0
"89",9,9,"french","english",5,-0.254456826066757,0
"90",10,9,"french","english",5,1.31030751889616,0
"91",1,10,"french","english",5,0.750489755828691,0
"92",2,10,"french","english",5,-0.0233225870866122,0
"93",3,10,"french","english",5,0.0205500297344517,0
"94",4,10,"french","english",5,-0.0134809204181039,0
"95",5,10,"french","english",5,0.59527326873883,0
"96",6,10,"french","english",5,-0.400170203790105,0
"97",7,10,"french","english",5,-0.273757489350794,0
"98",8,10,"french","english",5,-0.626972093356271,0
"99",9,10,"french","english",5,-0.254456826066757,0
"100",10,10,"french","english",5,1.31030751889616,0
"101",1,11,"french","english",5,0.750489755828691,0
"102",2,11,"french","english",5,-0.0233225870866122,0
"103",3,11,"french","english",5,0.0205500297344517,0
"104",4,11,"french","english",5,-0.0134809204181039,0
"105",5,11,"french","english",5,0.59527326873883,0
"106",6,11,"french","english",5,-0.400170203790105,0
"107",7,11,"french","english",5,-0.273757489350794,0
"108",8,11,"french","english",5,-0.626972093356271,0
"109",9,11,"french","english",5,-0.254456826066757,0
"110",10,11,"french","english",5,1.31030751889616,0
"111",1,12,"french","english",5,0.750489755828691,0
"112",2,12,"french","english",5,-0.0233225870866122,0
"113",3,12,"french","english",5,0.0205500297344517,0
"114",4,12,"french","english",5,-0.0134809204181039,0
"115",5,12,"french","english",5,0.59527326873883,0
"116",6,12,"french","english",5,-0.400170203790105,0
"117",7,12,"french","english",5,-0.273757489350794,0
"118",8,12,"french","english",5,-0.626972093356271,0
