"","word","participant","language","l1","step","u0s","b0"
"1",1,1,"french","english",2,1.20203650220848,-1.38629436111989
"2",2,1,"french","english",2,0.713662219663625,-1.38629436111989
"3",3,1,"french","english",2,-0.687123476361327,-1.38629436111989
"4",4,1,"french","english",2,0.354350484363761,-1.38629436111989
"5",5,1,"french","english",2,0.237281597824445,-1.38629436111989
"6",6,1,"french","english",2,0.106525309161828,-1.38629436111989
"7",7,1,"french","english",2,0.0946318943322678,-1.38629436111989
"8",8,1,"french","english",2,-0.540092319406784,-1.38629436111989
"9",9,1,"french","english",2,1.0088785521993,-1.38629436111989
"10",10,1,"french","english",2,0.46280238869808,-1.38629436111989
"11",1,2,"french","english",2,1.20203650220848,-1.38629436111989
"12",2,2,"french","english",2,0.713662219663625,-1.38629436111989
"13",3,2,"french","english",2,-0.687123476361327,-1.38629436111989
"14",4,2,"french","english",2,0.354350484363761,-1.38629436111989
"15",5,2,"french","english",2,0.237281597824445,-1.38629436111989
"16",6,2,"french","english",2,0.106525309161828,-1.38629436111989
"17",7,2,"french","english",2,0.0946318943322678,-1.38629436111989
"18",8,2,"french","english",2,-0.540092319406784,-1.38629436111989
"19",9,2,"french","english",2,1.0088785521993,-1.38629436111989
"20",10,2,"french","english",2,0.46280238869808,-1.38629436111989
"21",1,3,"french","english",2,1.20203650220848,-1.38629436111989
"22",2,3,"french","english",2,0.713662219663625,-1.38629436111989
"23",3,3,"french","english",2,-0.687123476361327,-1.38629436111989
"24",4,3,"french","english",2,0.354350484363761,-1.38629436111989
"25",5,3,"french","english",2,0.237281597824445,-1.38629436111989
"26",6,3,"french","english",2,0.106525309161828,-1.38629436111989
"27",7,3,"french","english",2,0.0946318943322678,-1.38629436111989
"28",8,3,"french","english",2,-0.540092319406784,-1.38629436111989
"29",9,3,"french","english",2,1.0088785521993,-1.38629436111989
"30",10,3,"french","english",2,0.46280238869808,-1.38629436111989
"31",1,4,"french","english",2,1.20203650220848,-1.38629436111989
"32",2,4,"french","english",2,0.713662219663625,-1.38629436111989
"33",3,4,"french","english",2,-0.687123476361327,-1.38629436111989
"34",4,4,"french","english",2,0.354350484363761,-1.38629436111989
"35",5,4,"french","english",2,0.237281597824445,-1.38629436111989
"36",6,4,"french","english",2,0.106525309161828,-1.38629436111989
"37",7,4,"french","english",2,0.0946318943322678,-1.38629436111989
"38",8,4,"french","english",2,-0.540092319406784,-1.38629436111989
"39",9,4,"french","english",2,1.0088785521993,-1.38629436111989
"40",10,4,"french","english",2,0.46280238869808,-1.38629436111989
"41",1,5,"french","english",2,1.20203650220848,-1.38629436111989
"42",2,5,"french","english",2,0.713662219663625,-1.38629436111989
"43",3,5,"french","english",2,-0.687123476361327,-1.38629436111989
"44",4,5,"french","english",2,0.354350484363761,-1.38629436111989
"45",5,5,"french","english",2,0.237281597824445,-1.38629436111989
"46",6,5,"french","english",2,0.106525309161828,-1.38629436111989
"47",7,5,"french","english",2,0.0946318943322678,-1.38629436111989
"48",8,5,"french","english",2,-0.540092319406784,-1.38629436111989
"49",9,5,"french","english",2,1.0088785521993,-1.38629436111989
"50",10,5,"french","english",2,0.46280238869808,-1.38629436111989
"51",1,6,"french","english",2,1.20203650220848,-1.38629436111989
"52",2,6,"french","english",2,0.713662219663625,-1.38629436111989
"53",3,6,"french","english",2,-0.687123476361327,-1.38629436111989
"54",4,6,"french","english",2,0.354350484363761,-1.38629436111989
"55",5,6,"french","english",2,0.237281597824445,-1.38629436111989
